campo,nombreCampo,nombreDistrito,coordX,coordY
http://example.org/resource/Campo/1433,PABELLaN_3_FAUSTINA_VALLADOLID,Vicalvaro,-3.622962,40.404313
http://example.org/resource/Campo/833,Centro_Deportivo_Municipal_Cerro_Almodavar,Villa_de_Vallecas,-3.602449,40.382753
http://example.org/resource/Campo/102387,Colegio_Pablico_Josa_Calvo_Sotelo,Villa_de_Vallecas,-3.671056,40.401324
http://example.org/resource/Campo/140,P._EXTERIOR_1-CERRO_ALMODaVAR,Villa_de_Vallecas,-3.602449,40.382753
http://example.org/resource/Campo/141,P._EXTERIOR_2-CERRO_ALMODaVAR,Villa_de_Vallecas,-3.602449,40.382753
http://example.org/resource/Campo/1555,PAB._PISTA_2_CERRO_ALMODaVAR,Villa_de_Vallecas,-3.602449,40.382753
http://example.org/resource/Campo/1556,PAB._PISTA_3_CERRO_ALMODaVAR,Villa_de_Vallecas,-3.602449,40.382753
http://example.org/resource/Campo/150,PABELLaN_CERRO_ALMODaVAR,Villa_de_Vallecas,-3.602449,40.382753
http://example.org/resource/Campo/1775,PISTA_2_MIGUEL_GUILLaN_PRIM,Villa_de_Vallecas,-3.623052,40.373643
http://example.org/resource/Campo/100893,PISTA_POLIDEPORTIVA_1_-_CDM_JUAN_DE_DIOS_ROMaN,Villa_de_Vallecas,-3.604305,40.364303
http://example.org/resource/Campo/100896,PISTA_POLIDEPORTIVA_2_-_CDM_JUAN_DE_DIOS_ROMaN,Villa_de_Vallecas,-3.604305,40.364303
http://example.org/resource/Campo/1401,PISTA_POLIDEPORTIVA_MIGUEL_GUILLaN_PRIM,Villa_de_Vallecas,-3.623052,40.373643
http://example.org/resource/Campo/584,Centro_Deportivo_Municipal_Falix_Rubio,Villaverde,-3.691598,40.357424
http://example.org/resource/Campo/95,Centro_Deportivo_Municipal_La_Fundi,Villaverde,-3.691159,40.394479
http://example.org/resource/Campo/97,EXTERIOR_POLIDEPORTIVA_1_LA_FUNDI,Villaverde,-3.691159,40.394479
http://example.org/resource/Campo/98,EXTERIOR_POLIDEPORTIVA_2_LA_FUNDI,Villaverde,-3.691159,40.394479
http://example.org/resource/Campo/373,F._SALA_EXTERIOR_1_PLATA_Y_CASTAaAR,Villaverde,-3.718068,40.350610
http://example.org/resource/Campo/383,FaTBOL_7_PLATA_Y_CASTAaAR,Villaverde,-3.718068,40.350610
http://example.org/resource/Campo/104579,IDB_VICTORIA_HERNANDEZ_VOLEIBOL_PISTA_1,Villaverde,-3.700600,40.357400
http://example.org/resource/Campo/104578,IDB_VICTORIA_HERNANDEZ_VOLEIBOL_PISTA_2,Villaverde,-3.700600,40.357400
http://example.org/resource/Campo/334,P.POLIDEPORTIVA_TECHADA_ORCASUR,Villaverde,-3.698133,40.368143
http://example.org/resource/Campo/374,Plata_y_Castaaar_park,Villaverde,-3.718068,40.350610
http://example.org/resource/Campo/385,Plata_y_Castaaar_park,Villaverde,-3.718068,40.350610
